,Brands,Models,Transmission,Colour,Mileage,Year,Prices
276,33,221,0,186,10400,0,34950
277,33,221,0,207,29701,1,33500
278,33,222,1,62,10,-1,60600
279,33,222,1,175,7,-1,57200
280,33,222,0,172,6,-1,52100
281,33,222,0,92,9,-1,50900
282,33,222,1,172,6,-1,46800
283,33,222,0,62,5,-1,44300
284,33,222,1,175,10,0,49300
285,33,222,0,97,9,0,43400
286,33,225,1,62,10,-1,78300
287,33,225,1,215,94120,4,28950
288,33,226,1,90,10,-1,44100
289,34,198,0,192,209209,14,700
290,34,199,1,215,67999,4,17500
291,34,199,0,192,178000,8,8950
292,33,167,1,184,13,-1,23900
293,33,167,1,106,12,-1,23200
294,33,167,0,17,7,-1,20400
295,33,167,0,90,13,-1,19500
296,33,167,0,107,13,-1,18400
297,33,167,0,184,13,-1,18400
298,33,167,0,180,13,-1,17950
299,33,167,0,17,10501,0,19950
300,33,167,0,186,4000,0,17900
301,33,167,0,192,155500,9,6950
302,33,207,0,192,308631,13,1500
303,33,208,0,23,23003,1,39950
304,33,216,0,184,13,-1,31000
305,33,216,0,107,10,-1,30200
306,33,216,0,185,13,-1,26800
307,33,216,0,106,13,-1,26500
308,33,217,1,98,8,-1,36300
309,33,217,0,98,8,-1,35100
310,33,217,0,179,11,-1,33100
311,33,59,0,215,11,-1,22200
312,33,217,0,98,10,-1,31100
313,33,217,0,90,8,-1,29100
314,33,217,0,98,8,-1,27000
315,33,217,1,9,8,0,40700
316,33,217,0,8,9,0,31100
317,33,217,0,215,44256,2,22450
318,33,221,1,172,12,-1,52500
319,33,217,0,92,8,-1,33100
320,33,164,1,186,13,-1,46700
321,33,164,0,175,14,-1,44200
322,33,164,0,112,11,-1,39400
323,33,164,0,104,12,-1,43400
324,33,164,0,175,13,-1,35300
325,33,164,1,176,7,-1,40100
326,33,164,0,172,4001,0,36900
327,33,164,0,175,10,0,37100
328,33,164,0,172,11,0,35900
329,33,164,0,175,13,0,34700
330,33,164,0,17,191501,3,15950
331,33,164,0,17,161402,5,13950
332,33,164,0,96,155780,9,7950
333,33,101,0,17,2,-1,32400
334,33,101,0,105,10,-1,32200
335,33,101,0,185,14,-1,30300
336,33,101,0,71,5,-1,29600
337,33,101,0,192,9,-1,27500
338,33,101,0,8,5000,0,31400
339,33,101,0,207,3,0,26300
340,33,101,0,185,4,0,25500
341,33,101,1,57,5000,0,43950
342,33,101,0,71,10,0,31900
343,33,101,1,149,16300,1,39950
344,33,101,0,17,45598,1,29995
345,33,101,0,90,53998,1,21950
346,33,101,1,90,64526,2,22500
347,33,101,0,215,86500,3,16950
348,33,101,0,17,108282,3,17950
349,33,101,0,90,86857,3,17500
350,33,101,0,192,111042,5,14950
351,33,101,0,17,212428,9,7950
352,33,101,0,192,259097,9,4750
353,33,101,0,192,168977,11,6950
354,33,111,1,110,9,-1,40200
355,31,253,1,90,35887,3,14500
356,31,253,0,180,53107,4,11950
357,31,253,0,38,71012,5,11900
358,31,253,0,208,75088,5,11500
359,31,253,0,215,152884,8,7495
360,31,253,0,192,160930,10,5495
361,33,31,1,98,50000,2,37150
362,33,34,1,172,8,-1,54700
363,33,34,1,110,11,-1,56100
364,33,34,1,176,9,-1,55800
365,33,34,1,90,37800,2,32950
366,33,217,0,92,9,-1,33800
367,33,59,0,98,8,-1,21500
368,33,59,1,92,8,-1,20300
369,33,59,0,16,9,-1,19200
370,33,59,0,215,9,-1,16900
371,33,59,0,40,9,-1,15800
372,33,59,0,215,5001,0,14300
373,33,59,0,201,76001,1,16500
374,33,231,0,192,10,-1,28100
375,33,61,1,98,11,0,33800
376,33,62,0,125,5,0,67700
377,33,51,0,17,239786,7,11950
378,33,101,1,8,2,-1,52000
379,33,101,1,72,9,-1,35100
380,31,73,0,117,40007,2,21000
381,31,73,0,4,16272,2,20500
382,31,73,0,14,66361,3,17500
383,31,73,0,14,92342,4,13500
384,31,73,0,35,122022,5,13500
385,31,168,1,11,44008,3,17950
386,31,171,0,215,179735,2,10900
387,31,181,1,193,29679,2,29000
388,31,181,0,23,110020,3,21900
389,31,181,0,208,93317,4,19400
390,31,253,1,5,1500,0,23500
391,31,253,0,208,10,0,16950
392,31,253,1,90,22530,1,18499
393,31,253,0,140,44151,1,15500
394,31,253,1,164,12865,2,16199
395,31,253,0,23,26553,3,15950
396,31,253,1,168,86593,3,14600
397,31,32,1,215,126288,7,6950
398,31,37,1,158,36027,2,20900
399,31,37,1,205,53331,2,19990
400,31,37,1,158,34003,3,18600
401,31,37,0,66,50009,3,15600
402,31,37,1,13,86273,4,16100
403,31,37,1,90,69945,5,15990
404,31,37,0,192,101296,7,11950
405,31,38,0,90,88116,3,18100
406,31,38,0,192,114260,5,13950
407,31,27,0,182,4200,0,14299
408,31,27,0,182,1799,1,15500
409,31,44,1,119,16003,1,29000
410,31,44,1,172,$,2,24400
411,31,44,1,208,53220,2,23400
412,31,44,1,172,65334,3,21400
413,31,63,1,208,4701,0,38945
414,31,63,1,50,100,0,38100
415,31,73,1,158,200,0,28200
416,31,73,1,154,499,0,27200
417,31,73,0,117,28105,2,19400
418,31,73,0,172,19147,2,18500
419,28,155,0,215,73000,3,13950
420,28,155,0,192,104000,4,13950
421,28,155,0,215,145000,4,11500
422,28,155,1,90,91016,5,13200
423,28,155,0,90,127000,5,11950
424,28,155,0,192,110578,5,11500
425,28,155,0,90,152000,7,9500
426,28,155,0,192,104605,8,8995
427,28,155,0,16,114260,8,8950
428,28,155,0,36,138000,8,6950
429,28,155,0,16,249733,8,5950
430,28,155,0,89,172142,9,5950
431,28,191,0,17,28000,2,14950
432,28,191,1,192,180242,6,9950
433,28,205,0,23,12000,0,22950
434,28,214,0,192,32000,1,27950
435,28,214,1,90,93000,3,20950
436,28,214,0,90,96000,3,19950
437,28,214,0,192,255993,6,8750
438,28,254,0,16,150000,5,12500
439,28,254,0,16,184000,7,8250
440,30,138,0,23,$,16,1200
441,28,87,0,17,94788,7,7950
442,28,125,0,126,$,0,27372
443,28,127,0,17,70000,2,23950
444,28,128,1,17,$,0,48100
445,28,128,1,90,50000,2,33950
446,28,155,0,192,$,0,33750
447,28,155,0,33,$,0,32250
448,28,155,0,23,$,0,32250
449,28,155,0,90,400,0,29950
450,28,155,0,90,$,0,27000
451,28,155,0,90,12000,0,24950
452,28,155,0,17,11000,0,25950
453,28,155,0,90,11000,0,24950
454,28,155,0,90,10000,0,24950
455,28,155,0,90,$,0,24950
456,28,155,0,90,$,0,22950
457,28,155,0,90,30000,1,18000
458,28,155,0,90,100000,2,16500
459,28,155,1,90,25000,3,15500
460,28,155,0,90,94949,3,17950
461,28,155,0,215,94000,3,17500
462,28,155,0,17,62000,3,15959
463,28,155,0,215,85089,3,14900
464,26,115,0,17,40233,2,14950
465,26,115,0,17,86902,3,12495
466,26,115,0,192,75637,4,10950
467,26,137,0,90,53107,2,17950
468,26,137,0,17,93339,5,13950
469,26,137,0,90,181851,10,5950
470,26,137,0,90,255879,12,3950
471,26,137,0,23,$,16,1200
472,26,149,0,17,19955,1,13950
473,26,149,1,17,71292,2,11950
474,26,149,1,90,56326,2,11950
475,26,149,0,90,67591,3,9950
476,26,149,0,180,57935,3,9950
477,26,149,0,180,130353,6,5950
478,26,224,0,192,96719,4,11950
479,26,224,0,23,84947,5,11490
480,28,69,0,180,57935,2,10950
481,28,87,0,180,$,0,17950
482,28,87,0,90,25000,1,13950
483,28,87,0,90,22000,2,13500
484,28,87,0,90,41000,2,12500
485,28,87,0,89,45000,3,11500
486,28,87,0,23,47000,3,11000
487,28,87,0,90,57000,3,11500
488,28,87,0,90,91000,4,9500
489,28,87,0,16,70121,4,10950
490,25,142,0,215,9000,1,33000
491,25,146,0,78,30662,1,20900
492,25,146,0,102,39315,1,18900
493,25,146,0,53,25922,1,17900
494,25,146,0,17,30614,1,16900
495,25,146,1,114,50570,2,18490
496,25,146,0,23,58956,2,17900
497,25,146,0,157,92997,3,17900
498,25,146,1,153,89438,3,15900
499,25,206,0,69,66653,3,16900
500,25,228,0,192,49753,1,37900
501,25,255,1,204,17889,1,23900
502,25,255,1,219,30833,3,17950
503,27,15,1,192,222140,10,6500
504,26,28,0,215,21000,1,36950
505,26,28,0,90,36278,1,32950
506,26,28,0,180,57935,3,25950
507,26,33,0,90,49888,2,17950
508,26,36,0,17,35998,1,25950
509,26,36,0,215,8900,3,22950
510,26,36,0,17,147545,3,16950
511,26,36,0,90,90765,4,19950
512,26,72,0,192,220474,16,999
513,26,115,0,90,9,0,19950
514,26,115,0,17,19312,1,15950
515,26,115,0,17,12000,1,14500
516,23,3,0,89,54999,3,13500
517,23,6,0,90,72248,2,23950
518,23,7,0,90,30000,1,18500
519,23,7,0,90,291283,12,2995
520,23,9,0,17,176000,11,3250
521,25,64,0,79,36122,1,20900
522,25,64,0,195,37458,1,19900
523,25,64,0,17,41226,1,17900
524,25,64,1,36,27673,2,19950
525,25,64,0,17,100322,3,15900
526,25,71,0,163,41626,1,13900
527,25,71,0,180,28990,1,13700
528,25,89,0,4,144409,4,10490
529,25,89,0,192,140254,6,7750
530,25,106,0,17,74068,3,18900
531,25,106,0,17,115040,4,15900
532,25,124,0,54,46414,1,24900
533,25,124,0,157,65422,2,23490
534,25,124,0,53,52178,2,21900
535,25,124,0,78,44544,2,20900
536,25,124,0,53,81233,3,18900
537,25,124,0,78,89374,3,17900
538,25,124,0,204,86014,4,15900
539,25,129,1,132,16256,0,40950
540,21,179,0,17,76591,3,20500
541,21,179,0,17,42646,3,18950
542,21,179,0,90,41359,3,17950
543,21,179,0,180,69200,3,17350
544,21,179,0,90,83000,4,15750
545,21,179,0,90,70809,6,14950
546,21,179,0,192,211404,8,6950
547,21,179,0,192,270362,9,6950
548,21,179,0,215,236567,10,6950
549,21,241,1,215,69844,3,22950
550,22,35,0,192,193116,9,5999
551,22,35,0,23,159000,10,3950
552,22,35,0,16,181851,12,3300
553,22,74,0,180,$,0,16900
554,22,74,0,23,96249,5,9950
555,22,74,0,23,100369,8,6999
556,22,74,0,23,197622,16,1499
557,22,118,0,17,115870,8,7950
558,22,147,1,90,39000,3,13950
559,22,147,0,90,74028,5,8450
560,22,150,0,193,77480,3,14950
561,22,150,0,36,101000,4,14500
562,22,150,0,23,100583,5,13950
563,22,237,0,16,194725,13,999
564,19,96,1,192,7000,0,58950
565,19,96,1,189,29000,1,47950
566,19,97,1,189,19250,0,86950
567,19,195,1,45,10000,1,79950
568,19,195,1,192,199873,10,10950
569,17,109,0,215,75710,4,15950
570,17,109,0,17,66852,4,15950
571,17,109,0,17,51585,4,15950
572,17,109,0,215,49888,4,13950
573,20,84,0,90,40072,1,23500
574,20,84,0,17,40233,1,21500
575,20,134,0,23,159321,13,1995
576,20,159,1,90,233311,7,8950
577,21,29,0,23,225302,15,999
578,21,122,0,192,124108,7,7995
579,21,153,0,90,101727,3,28900
580,21,172,0,90,114206,5,10950
581,21,179,0,90,6598,1,23450
582,21,179,1,23,28485,2,22350
583,21,179,0,180,55000,3,18950
584,21,179,0,90,67142,3,20950
585,21,179,0,215,38219,3,20950
586,19,43,1,101,35000,1,38950
587,19,43,1,31,24500,1,36950
588,19,43,1,28,71160,2,31950
589,19,43,1,144,16500,2,38950
590,19,43,1,101,90700,3,26950
591,19,43,1,144,72500,3,26950
592,19,43,0,90,99144,3,19995
593,19,43,0,192,88512,7,15950
594,19,43,0,17,145999,9,8750
595,19,53,0,180,131467,4,19950
596,19,82,1,45,22500,0,52950
597,19,82,1,45,9600,1,48950
598,19,82,1,101,17800,1,43950
599,19,82,1,144,11900,1,43950
600,19,82,1,144,11200,1,40950
601,19,82,1,144,30700,1,47950
602,19,82,1,101,22400,1,46950
603,19,82,1,101,13300,1,43950
604,19,82,1,101,39500,2,35950
605,19,82,1,144,83000,3,28950
606,19,82,1,144,82000,4,25950
607,19,82,1,144,137295,4,24950
608,1,18,0,84,4,-1,36301
609,1,18,0,124,5,-1,34187
610,1,18,1,77,5,-1,32900
611,1,18,0,133,5,-1,29868
612,1,18,0,76,2,-1,29625
613,1,18,0,95,5,-1,29100
614,1,18,0,2,5,-1,28343
615,1,19,1,60,2,-1,43906
616,1,19,0,60,10,-1,43563
